,epoch,acc,loss,lr,val_acc,val_loss
129,129,0.9450508,39.60505637928919,0.0001,0.9375634789466858,39.550352749122574
130,130,0.96294415,39.41162435851121,0.0001,0.9360405802726746,39.386770997797775
131,131,0.9590101000000001,39.2578923530385,0.0001,0.9304568767547609,39.247877254582896
132,132,0.95545685,39.11403423638513,0.0001,0.8878172636032104,39.21050805028925
133,133,0.96294415,38.93859608064448,0.0001,0.9294416308403016,38.94486544458999
134,134,0.9595178,38.78327790855757,0.0001,0.9162436723709106,38.82203032982531
135,135,0.960533,38.62484019710328,0.0001,0.9269035458564758,38.62893064082576
136,136,0.96243656,38.46757050335104,0.0001,0.9289340376853944,38.479443591742346
137,137,0.95812184,38.32272332670725,0.0001,0.9203045964241028,38.352536754317704
138,138,0.9571065999999999,38.1785310464462,0.0001,0.9258882999420166,38.16801560687535
139,139,0.96307105,38.006191187824705,0.0001,0.92081218957901,38.058362652928686
140,140,0.9597716000000001,37.86067972328457,0.0001,0.9370558261871338,37.839284790348884
141,141,0.96510154,37.70113771312732,0.0001,0.930964469909668,37.69962554776729
142,142,0.96522844,37.548943673535646,0.0001,0.9162436723709106,37.586769502901184
143,143,0.9616751,37.408928246667536,0.0001,0.9253807067871094,37.409350148312335
144,144,0.964467,37.25811470147922,0.0001,0.9218274354934692,37.30718980198584
145,145,0.9611675,37.11368142917072,0.0001,0.9421319961547852,37.095086515010316
146,146,0.96294415,36.96526386241622,0.0001,0.941116750240326,36.94386528905879
147,147,0.9597716000000001,36.82298238531587,0.0001,0.9121827483177184,36.86837687613395
148,148,0.95824873,36.679430958704295,0.0001,0.9314720630645752,36.67574749864298
149,149,0.9640863000000002,36.524045307140064,0.0001,0.9101522564888,36.58758525170651
150,150,0.96015227,36.387057979215825,0.0001,0.9152284264564514,36.43435370740551
151,151,0.96294415,36.236655948851926,0.0001,0.9294416308403016,36.243841707645934
152,152,0.96256346,36.09873640960849,0.0001,0.9294416308403016,36.11275397750932
153,153,0.96941626,35.94556347222497,0.0001,0.8573604226112366,36.22014972667404
154,154,0.95571065,35.8282645908104,0.0001,0.9218274354934692,35.835206859607986
155,155,0.96256346,35.67494485922877,0.0001,0.9355329871177672,35.669304664727996
156,156,0.9609136999999999,35.53646962896821,0.0001,0.93502539396286,35.527821497263645
157,157,0.9616751,35.39406384695605,0.0001,0.9304568767547609,35.410161296244205
158,158,0.9666244,35.24676436216093,0.0001,0.9340101480484008,35.25377354500863
159,159,0.9662437,35.11264327383284,0.0001,0.93502539396286,35.11161782124321
160,160,0.96205586,34.97670575834168,0.0001,0.9162436723709106,35.029321316172016
161,161,0.96015227,34.85519448682136,0.0001,0.9314720630645752,34.84592540373052
162,162,0.9616751,34.707736934139035,0.0001,0.9324873089790344,34.72076164671612
163,163,0.961802,34.577413165871874,0.0001,0.9329949021339417,34.58578148856381
164,164,0.9642132,34.434768874270056,0.0001,0.9365482330322266,34.43140249494369
165,165,0.96307105,34.303525214025825,0.0001,0.9335025548934937,34.31727790251601
166,166,0.96560913,34.165878605721566,0.0001,0.9294416308403016,34.178486854049765
167,167,0.964467,34.03547461262814,0.0001,0.9177665114402772,34.10438345120038
168,168,0.9647208,33.90119293909993,0.0001,0.9228426218032836,33.950360564410985
169,169,0.9576142,33.792775885102714,0.0001,0.9365482330322266,33.77398127831784
170,170,0.96205586,33.64445960340161,0.0001,0.9071065783500672,33.72117832396841
171,171,0.96243656,33.51915265001016,0.0001,0.9390863180160522,33.50879571207889
172,172,0.96560913,33.383147686023996,0.0001,0.9360405802726746,33.391170555928035
173,173,0.9642132,33.25611714009706,0.0001,0.9335025548934937,33.272762774937036
174,174,0.96332484,33.13028358033465,0.0001,0.93502539396286,33.132008783950425
175,175,0.96738577,32.99980534200136,0.0001,0.9406091570854188,32.99557895563581
176,176,0.9666244,32.86858225401283,0.0001,0.9329949021339417,32.900055706198444
177,177,0.96928936,32.7388558867014,0.0001,0.9385786652565002,32.756137464494266
178,178,0.96218276,32.6253891688313,0.0001,0.9289340376853944,32.646399568664236
179,179,0.96928936,32.487190060688164,0.0001,0.9233502745628356,32.5355201527552
180,180,0.9634518,32.37436002160087,0.0001,0.9335025548934937,32.387502087433326
181,181,0.96763957,32.245188745024244,0.0001,0.9233502745628356,32.282374657955266
182,182,0.96319795,32.12798978737768,0.0001,0.9253807067871094,32.168702473132136
183,183,0.96954316,31.996047171965472,0.0001,0.9055837392807008,32.09265928704121
184,184,0.96243656,31.889653944606103,0.0001,0.9269035458564758,31.92013060284145
185,185,0.9709390999999999,31.754826260097136,0.0001,0.9294416308403016,31.781470111905016
186,186,0.9588832,31.650428864919597,0.0001,0.9213197827339172,31.702225012222524
187,187,0.95050764,31.552142668980636,0.0001,0.93502539396286,31.54224458684776
188,188,0.9634518,31.40783146698463,0.0001,0.92436546087265,31.443960604207767
189,189,0.9659898000000001,31.279495791130262,0.0001,0.9263959527015686,31.32288952551517
190,190,0.9659898000000001,31.162876260825218,0.0001,0.9299492239952089,31.196759559902443
191,191,0.9664975,31.0449879041178,0.0001,0.9258882999420166,31.090340696615616
192,192,0.96510154,30.92631965095017,0.0001,0.9147208333015442,30.995064728635217
193,193,0.96294415,30.821720460223666,0.0001,0.9319797158241272,30.827083949752264
194,194,0.9642132,30.692765868133698,0.0001,0.9233502745628356,30.754589923142177
195,195,0.96522844,30.582238426789413,0.0001,0.944670021533966,30.58568342373456
196,196,0.9663706,30.462912585650606,0.0001,0.93502539396286,30.488555774591898
197,197,0.96992385,30.34400717643312,0.0001,0.93502539396286,30.37286007876323
198,198,0.9678934000000001,30.23402618369475,0.0001,0.9365482330322266,30.251555846548317
199,199,0.96256346,30.129044800966525,0.0001,0.9360405802726746,30.13638505112701
200,200,0.9663706,30.01105671025775,0.0001,0.9319797158241272,30.03422512306175
201,201,0.97005075,29.894921642632646,0.0001,0.9319797158241272,29.926964886660503
202,202,0.9614212999999999,29.79473119435577,0.0001,0.9299492239952089,29.826999422257323
203,203,0.96281725,29.685189685724712,0.0001,0.93502539396286,29.69405795257104
204,204,0.96027917,29.578722261535333,0.0001,0.9390863180160522,29.57387438159304
205,205,0.9677665000000001,29.455118030218912,0.0001,0.938071072101593,29.488631514728368
206,206,0.9668781999999999,29.344426725358527,0.0001,0.9370558261871338,29.36531237490891
207,207,0.9678934000000001,29.23434383566609,0.0001,0.9152284264564514,29.313770108295568
208,208,0.95520306,29.158133184365212,0.0001,0.9294416308403016,29.17274341486432
209,209,0.9670051,29.01901147329263,0.0001,0.9370558261871338,29.03556812112101
210,210,0.9586294,28.92806341684409,0.0001,0.9060913920402528,29.048608770225247
211,211,0.9661166999999999,28.811162822742748,0.0001,0.9324873089790344,28.83646395726857
212,212,0.9744924,28.688161757028645,0.0001,0.941116750240326,28.71235882909165
213,213,0.9705584,28.58939342014681,0.0001,0.9365482330322266,28.623480193627067
214,214,0.96992385,28.48014504873208,0.0001,0.9299492239952089,28.532755120756658
215,215,0.9678934000000001,28.38366661459057,0.0001,0.938071072101593,28.422857724107466
216,216,0.97017765,28.274914796703357,0.0001,0.930964469909668,28.33384392443043
217,217,0.9681472,28.172536023135113,0.0001,0.9289340376853944,28.225191453265662
218,218,0.9642132,28.07661902142055,0.0001,0.9355329871177672,28.096366717730678
219,219,0.9711929,27.9599199633913,0.0001,0.9314720630645752,28.017646872815746
220,220,0.9708121999999999,27.858888744218696,0.0001,0.9294416308403016,27.917543641685835
221,221,0.9678934000000001,27.763219467395448,0.0001,0.9416243433952332,27.78472371367633
222,222,0.9687816999999999,27.655815174857977,0.0001,0.930964469909668,27.704396883969377
223,223,0.9681472,27.55910386603496,0.0001,0.92436546087265,27.627887036473613
224,224,0.96954316,27.45676488731113,0.0001,0.9289340376853944,27.519321371940194
225,225,0.9714466999999999,27.35601388766681,0.0001,0.9395939111709596,27.37972588902198
226,226,0.9686548,27.263734982098423,0.0001,0.9172588586807252,27.354022030903
227,227,0.9606599,27.18245460974989,0.0001,0.9340101480484008,27.19541308795135
228,228,0.96928936,27.05596562109623,0.0001,0.9096446633338928,27.183338066527075
229,229,0.961802,26.978402636377943,0.0001,0.9218274354934692,27.03968955102911
230,230,0.96916246,26.8680722696527,0.0001,0.9375634789466858,26.89652277757673
231,231,0.96941626,26.76698332462214,0.0001,0.9365482330322266,26.813428702572274
232,232,0.97043145,26.671827509923634,0.0001,0.938071072101593,26.71014330132964
233,233,0.9714466999999999,26.57280822598995,0.0001,0.9304568767547609,26.631897876952504
234,234,0.9668781999999999,26.48401002060944,0.0001,0.934517741203308,26.523618471561953
235,235,0.96928936,26.382505730566034,0.0001,0.938071072101593,26.429960477412656
236,236,0.9706853000000001,26.2845890761632,0.0001,0.9223350286483764,26.36438372849208
237,237,0.9672589,26.196294445676852,0.0001,0.8913705348968506,26.358928777239647
238,238,0.96763957,26.1022779687407,0.0001,0.92436546087265,26.17926615603684
239,239,0.96763957,26.009287908718672,0.0001,0.9304568767547609,26.05107729180815
240,240,0.9667513000000001,25.926884417848534,0.0001,0.9233502745628356,25.982253844362827
241,241,0.96954316,25.821085390584727,0.0001,0.9329949021339417,25.85590318205393
242,242,0.9672589,25.72993320910459,0.0001,0.9269035458564758,25.793814667832432
243,243,0.9661166999999999,25.64618985713436,0.0001,0.9375634789466858,25.66643953855873
244,244,0.9706853000000001,25.53607877741005,0.0001,0.9370558261871338,25.589582727887308
245,245,0.96992385,25.452495851855588,0.0001,0.9304568767547609,25.50791883517038
246,246,0.9706853000000001,25.357354000498194,0.0001,0.9172588586807252,25.459477706366986
247,247,0.9606599,25.295729262453648,0.0001,0.9172588586807252,25.354440590330796
248,248,0.97017765,25.182310600087124,0.0001,0.9360405802726746,25.21995075632473
249,249,0.96954316,25.087339838870285,0.0001,0.92081218957901,25.17613170062225
250,250,0.9709390999999999,24.996543059373263,0.0001,0.9314720630645752,25.06559609350214
251,251,0.96751267,24.915786526287874,0.0001,0.9253807067871094,24.988573955400337
252,252,0.9685279,24.829836888966828,0.0001,0.9060913920402528,24.95034662237023
253,253,0.97017765,24.73551910322935,0.0001,0.924873113632202,24.81684496729507
254,254,0.9689085999999999,24.64990792637549,0.0001,0.9258882999420166,24.714103867196798
255,255,0.9666244,24.5682385497892,0.0001,0.9233502745628356,24.64502721679997
256,256,0.97271574,24.47301684926609,0.0001,0.9401015043258668,24.525682135644907
257,257,0.9680203000000002,24.390047079173442,0.0001,0.9253807067871094,24.45307071511516
258,258,0.9705584,24.30296789837368,0.0001,0.9223350286483764,24.398807229366398
259,259,0.971066,24.216691364733702,0.0001,0.9360405802726746,24.261570375703922
260,260,0.9714466999999999,24.135150489226213,0.0001,0.9253807067871094,24.20133007843482
261,261,0.9662437,24.05671726943273,0.0001,0.9319797158241272,24.10030745491764
262,262,0.9662437,23.971228335230485,0.0001,0.9340101480484008,24.006915368404485
263,263,0.964467,23.824660662346076,0.0001,0.9096446633338928,23.92194264213445
264,264,0.96751267,23.740209959001106,0.0001,0.934517741203308,23.774585927198377
265,265,0.9637056,23.664982527524685,0.0001,0.9284263849258424,23.701156875687808
266,266,0.96548223,23.57556445707525,0.0001,0.9401015043258668,23.60869013403878
267,267,0.9684010000000001,23.483267424917464,0.0001,0.934517741203308,23.52455019103694
268,268,0.96763957,23.40956670886974,0.0001,0.9299492239952089,23.4597128156478
269,269,0.97043145,23.32137893057111,0.0001,0.9365482330322266,23.370645937459727
270,270,0.9639594000000001,23.253040271120025,0.0001,0.9395939111709596,23.271328330645105
271,271,0.9705584,23.15415624240933,0.0001,0.930964469909668,23.21721091294652
272,272,0.9677665000000001,23.08218130121376,0.0001,0.9385786652565002,23.113187749252702
273,273,0.96954316,22.994013723383087,0.0001,0.92436546087265,23.08438327615031
274,274,0.96573603,22.92769393727259,0.0001,0.9355329871177672,22.95881520576284
275,275,0.9661166999999999,22.848738200773443,0.0001,0.9218274354934692,22.92415000412065
276,276,0.9663706,22.766267046468517,0.0001,0.9096446633338928,22.879953345671524
277,277,0.97005075,22.67937688101367,0.0001,0.9279187917709352,22.749970380908948
278,278,0.9687816999999999,22.603035273285688,0.0001,0.9269035458564758,22.658757909784466
279,279,0.9662437,22.529761650356544,0.0001,0.9324873089790344,22.58772437197303
280,280,0.96586293,22.45566331698809,0.0001,0.9279187917709352,22.508044160562118
281,281,0.96535534,22.377990205638906,0.0001,0.9365482330322266,22.409351902685795
282,282,0.9635787,22.30768841583717,0.0001,0.92081218957901,22.376040254389572
283,283,0.9667513000000001,22.223300945456263,0.0001,0.9319797158241272,22.279126298003998
284,284,0.96269035,22.15501005879513,0.0001,0.913705587387085,22.265537701524455
285,285,0.9638325000000001,22.075176963225235,0.0001,0.938071072101593,22.105007868732894
286,286,0.9635787,21.999918566863553,0.0001,0.9269035458564758,22.062311887014946
287,287,0.9685279,21.917916655177393,0.0001,0.9461929202079772,21.948505515858606
288,288,0.9717005,21.8337389544182,0.0001,0.9299492239952089,21.888767060410558
289,289,0.97296953,21.755492856175767,0.0001,0.9197969436645508,21.861859097940663
290,290,0.9711929,21.684789208349237,0.0001,0.8857868313789368,21.928953873687593
291,291,0.9687816999999999,21.619882715293,0.0001,0.9335025548934937,21.66980505231673
292,292,0.97258884,21.535227712640907,0.0001,0.9314720630645752,21.612209839022103
293,293,0.9663706,21.476294398428827,0.0001,0.934517741203308,21.518733072038838
294,294,0.97005075,21.39594425259508,0.0001,0.9269035458564758,21.482828951608106
295,295,0.9714466999999999,21.32117898234256,0.0001,0.938071072101593,21.368627377815045
296,296,0.9715735999999999,21.25173887262489,0.0001,0.9299492239952089,21.317766797603085
297,297,0.96928936,21.179656585460997,0.0001,0.9116751551628112,21.289387266284926
298,298,0.97030455,21.10766025485121,0.0001,0.934517741203308,21.16308067244321
299,299,0.9733502,21.03337247819465,0.0001,0.92081218957901,21.12916788401337
300,300,0.9690354999999999,20.96768305628433,0.0001,0.9436548352241516,20.997457113120767
301,301,0.9678934000000001,20.898406891411327,0.0001,0.9162436723709106,20.997342040938168
302,302,0.960533,20.851114071686254,0.0001,0.8862944245338441,21.055429721967823
303,303,0.9667513000000001,20.761358493475747,0.0001,0.9284263849258424,20.823172364985282
304,304,0.9709390999999999,20.68322802509753,0.0001,0.9319797158241272,20.76027522401761
305,305,0.95824873,20.64930938488336,0.0001,0.9416243433952332,20.651813528380423
306,306,0.97246194,20.5418439990978,0.0001,0.9340101480484008,20.597830380280005
307,307,0.9717005,20.472996062070585,0.0001,0.941116750240326,20.520038786757414
308,308,0.9717005,20.405385119055733,0.0001,0.9360405802726746,20.454034402527785
309,309,0.97208124,20.337695740443195,0.0001,0.9258882999420166,20.423810660657548
310,310,0.96928936,20.274007657820803,0.0001,0.9263959527015686,20.35699362585387
311,311,0.97309643,20.20009483105035,0.0001,0.9406091570854188,20.25218902820258
312,312,0.9743655000000001,20.13252165934761,0.0001,0.944670021533966,20.17927380479532
313,313,0.97005075,20.07008006875285,0.0001,0.9142131805419922,20.18759707339524
314,314,0.97309643,19.996473463416702,0.0001,0.9365482330322266,20.04933210072784
315,315,0.97246194,19.930980271857397,0.0001,0.92081218957901,20.038015892299907
316,316,0.97017765,19.871885967738734,0.0001,0.9406091570854188,19.9155668965451
317,317,0.97258884,19.803575600948427,0.0001,0.9081218242645264,19.94718187012648
318,318,0.9714466999999999,19.73409205983738,0.0001,0.930964469909668,19.806515057558943
319,319,0.9732233,19.667991889914887,0.0001,0.9395939111709596,19.714903141157283
320,320,0.9737309999999999,19.603495236701768,0.0001,0.9355329871177672,19.664598565658334
321,321,0.97461927,19.536112813417077,0.0001,0.9416243433952332,19.59113487011285
322,322,0.9686548,19.481545478317337,0.0001,0.9071065783500672,19.61477748657846
323,323,0.97233504,19.40865372207564,0.0001,0.9492385983467102,19.45567976665981
324,324,0.9718273999999999,19.349668725492986,0.0001,0.9467005133628844,19.38959425330767
325,325,0.96738577,19.29588367442794,0.0001,0.9365482330322266,19.349152172882548
326,326,0.9705584,19.223521564696647,0.0001,0.944670021533966,19.267770066237084
327,327,0.9677665000000001,19.165810371050373,0.0001,0.9269035458564758,19.244594254469508
328,328,0.9705584,19.09736468319965,0.0001,0.9355329871177672,19.150650386519846
329,329,0.96548223,19.044662599515192,0.0001,0.9421319961547852,19.085069571170713
330,330,0.9713198000000001,18.971986238121378,0.0001,0.9426395893096924,19.016538945309406
331,331,0.97208124,18.90650084635933,0.0001,0.9431471824645996,18.9660709923294
332,332,0.96928936,18.852825044738463,0.0001,0.9274111390113832,18.93062782868516
333,333,0.9689085999999999,18.794377031665164,0.0001,0.9314720630645752,18.86646859222257
334,334,0.97030455,18.73129726158181,0.0001,0.938071072101593,18.782329505107125
335,335,0.96916246,18.668870081635298,0.0001,0.9370558261871338,18.730454864114677
336,336,0.9719542999999999,18.60150494454476,0.0001,0.9299492239952089,18.68364039193555
337,337,0.97220814,18.542757475799714,0.0001,0.8964467048645021,18.7303488833045
